item_id,engine,stage,status,document_type,difficulty,source,error,cer,wer,ned,char_accuracy,word_accuracy,reference_diacritic_count,correct_diacritic_count,diacritic_error_count,diacritic_accuracy,base_loss_count,relevant_char_error_count,char_edit_distance
data_48,tesseract,raw,ok,non-academic,easy,https://ogmmateryal.eba.gov.tr/mebi-konu-ozetleri,,0.010092514718250631,0.009615384615384616,0.01,0.9899074852817493,0.9903846153846154,223,223,0,1.0,0,2,24
data_48,tesseract,corrected,ok,non-academic,easy,https://ogmmateryal.eba.gov.tr/mebi-konu-ozetleri,,0.010933557611438183,0.01282051282051282,0.010833333333333334,0.9890664423885618,0.9871794871794872,223,223,0,1.0,0,4,26
data_48,easyocr,raw,ok,non-academic,easy,https://ogmmateryal.eba.gov.tr/mebi-konu-ozetleri,,0.01934398654331371,0.041666666666666664,0.01914273824386184,0.9806560134566863,0.9583333333333334,223,223,0,1.0,0,3,46
data_48,easyocr,corrected,ok,non-academic,easy,https://ogmmateryal.eba.gov.tr/mebi-konu-ozetleri,,0.020185029436501262,0.04487179487179487,0.019975031210986267,0.9798149705634988,0.9551282051282052,223,223,0,1.0,0,5,48
data_49,tesseract,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.2835249042145594,0.4927536231884058,0.23870967741935484,0.7164750957854407,0.5072463768115942,47,45,2,0.9574468085106383,0,22,148
data_49,tesseract,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.28735632183908044,0.5362318840579711,0.24193548387096775,0.7126436781609196,0.46376811594202894,47,43,4,0.9148936170212766,2,24,150
data_49,easyocr,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.2222222222222222,0.4057971014492754,0.18619582664526485,0.7777777777777778,0.5942028985507246,47,47,0,1.0,0,14,116
data_49,easyocr,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.2260536398467433,0.4492753623188406,0.18940609951845908,0.7739463601532567,0.5507246376811594,47,45,2,0.9574468085106383,2,16,118
data_50,tesseract,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.2826086956521739,0.5217391304347826,0.25348189415041783,0.7173913043478262,0.4782608695652174,21,18,3,0.8571428571428571,0,11,91
data_50,tesseract,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.2826086956521739,0.5217391304347826,0.25348189415041783,0.7173913043478262,0.4782608695652174,21,18,3,0.8571428571428571,0,11,91
data_50,easyocr,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.2826086956521739,0.3695652173913043,0.24528301886792453,0.7173913043478262,0.6304347826086957,21,19,2,0.9047619047619048,0,11,91
data_50,easyocr,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.2826086956521739,0.3695652173913043,0.24528301886792453,0.7173913043478262,0.6304347826086957,21,19,2,0.9047619047619048,0,11,91
data_51,tesseract,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.27889908256880735,0.5342465753424658,0.2367601246105919,0.7211009174311926,0.4657534246575342,40,37,3,0.925,0,22,152
data_51,tesseract,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.27889908256880735,0.5342465753424658,0.2367601246105919,0.7211009174311926,0.4657534246575342,40,37,3,0.925,0,22,152
data_51,easyocr,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.26055045871559634,0.5068493150684932,0.20760233918128654,0.7394495412844037,0.4931506849315068,40,40,0,1.0,0,21,142
data_51,easyocr,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.26055045871559634,0.5068493150684932,0.20760233918128654,0.7394495412844037,0.4931506849315068,40,40,0,1.0,0,21,142
data_52,tesseract,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.45916114790286977,0.9375,0.3404255319148936,0.5408388520971302,0.0625,51,47,4,0.9215686274509803,1,37,208
data_52,tesseract,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.45916114790286977,0.9375,0.3404255319148936,0.5408388520971302,0.0625,51,47,4,0.9215686274509803,1,37,208
data_52,easyocr,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.423841059602649,0.96875,0.2995319812792512,0.576158940397351,0.03125,51,50,1,0.9803921568627451,1,28,192
data_52,easyocr,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.423841059602649,0.96875,0.2995319812792512,0.576158940397351,0.03125,51,50,1,0.9803921568627451,1,28,192
data_53,tesseract,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.4,0.8571428571428571,0.35454545454545455,0.6,0.1428571428571429,19,14,5,0.7368421052631579,0,17,78
data_53,tesseract,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.4,0.8571428571428571,0.35454545454545455,0.6,0.1428571428571429,19,14,5,0.7368421052631579,0,17,78
data_53,easyocr,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.41025641025641024,0.8928571428571429,0.30303030303030304,0.5897435897435898,0.1071428571428571,19,18,1,0.9473684210526315,0,2,80
data_53,easyocr,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.41025641025641024,0.8928571428571429,0.30303030303030304,0.5897435897435898,0.1071428571428571,19,18,1,0.9473684210526315,0,2,80
data_54,tesseract,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.46458333333333335,0.8857142857142857,0.34045801526717556,0.5354166666666667,0.11428571428571432,60,55,5,0.9166666666666666,2,43,223
data_54,tesseract,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.46458333333333335,0.8857142857142857,0.34045801526717556,0.5354166666666667,0.11428571428571432,60,55,5,0.9166666666666666,2,43,223
data_54,easyocr,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.475,0.9571428571428572,0.32386363636363635,0.525,0.042857142857142816,60,59,1,0.9833333333333333,1,34,228
data_54,easyocr,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.475,0.9571428571428572,0.32386363636363635,0.525,0.042857142857142816,60,59,1,0.9833333333333333,1,34,228
data_55,tesseract,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.5270833333333333,1.0571428571428572,0.3742603550295858,0.47291666666666665,0.0,60,56,4,0.9333333333333333,2,52,253
data_55,tesseract,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.5270833333333333,1.042857142857143,0.3742603550295858,0.47291666666666665,0.0,60,56,4,0.9333333333333333,2,52,253
data_55,easyocr,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.45208333333333334,0.9428571428571428,0.3144927536231884,0.5479166666666666,0.05714285714285716,60,59,1,0.9833333333333333,1,37,217
data_55,easyocr,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.45208333333333334,0.9428571428571428,0.3144927536231884,0.5479166666666666,0.05714285714285716,60,59,1,0.9833333333333333,1,37,217
data_56,tesseract,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.709480122324159,1.7272727272727273,0.42105263157894735,0.290519877675841,0.0,19,18,1,0.9473684210526315,0,38,232
data_56,tesseract,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.709480122324159,1.7272727272727273,0.42105263157894735,0.290519877675841,0.0,19,18,1,0.9473684210526315,0,38,232
data_56,easyocr,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.6574923547400612,1.6818181818181819,0.39888682745825604,0.3425076452599388,0.0,19,18,1,0.9473684210526315,1,18,215
data_56,easyocr,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.6574923547400612,1.6818181818181819,0.39888682745825604,0.3425076452599388,0.0,19,18,1,0.9473684210526315,1,18,215
data_57,tesseract,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.7051282051282052,1.3636363636363635,0.5172413793103449,0.2948717948717948,0.0,12,9,3,0.75,0,26,165
data_57,tesseract,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.7051282051282052,1.3636363636363635,0.5172413793103449,0.2948717948717948,0.0,12,9,3,0.75,0,26,165
data_57,easyocr,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.3504273504273504,0.8484848484848485,0.2611464968152866,0.6495726495726496,0.1515151515151515,12,12,0,1.0,0,10,82
data_57,easyocr,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.3504273504273504,0.8484848484848485,0.2611464968152866,0.6495726495726496,0.1515151515151515,12,12,0,1.0,0,10,82
data_58,tesseract,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.7510729613733905,1.6666666666666667,0.546875,0.24892703862660948,0.0,13,10,3,0.7692307692307693,0,28,175
data_58,tesseract,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.7510729613733905,1.6666666666666667,0.546875,0.24892703862660948,0.0,13,10,3,0.7692307692307693,0,28,175
data_58,easyocr,raw,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.3948497854077253,1.0,0.2929936305732484,0.6051502145922747,0.0,13,13,0,1.0,0,16,92
data_58,easyocr,corrected,ok,pptx,hard,https://ogmmateryal.eba.gov.tr/ders-sunu?kod=matematik&s=9&d=6&u=0&k=0,,0.3948497854077253,1.0,0.2929936305732484,0.6051502145922747,0.0,13,13,0,1.0,0,16,92
data_59,tesseract,raw,ok,academic,hard,https://arxiv.org/pdf/2404.17010,,0.2889597449182941,0.3845070422535211,0.2837573385518591,0.7110402550817059,0.6154929577464789,385,336,49,0.8727272727272727,13,429,1450
data_59,tesseract,corrected,ok,academic,hard,https://arxiv.org/pdf/2404.17010,,0.29035472299721005,0.3816901408450704,0.2851272015655577,0.7096452770027899,0.6183098591549296,385,332,53,0.8623376623376623,16,434,1457
data_59,easyocr,raw,ok,academic,hard,https://arxiv.org/pdf/2404.17010,,0.6815464328417696,0.8774647887323944,0.675622283682339,0.31845356715823037,0.12253521126760558,385,159,226,0.412987012987013,1,1335,3420
data_59,easyocr,corrected,ok,academic,hard,https://arxiv.org/pdf/2404.17010,,0.6815464328417696,0.8746478873239436,0.675622283682339,0.31845356715823037,0.1253521126760564,385,158,227,0.4103896103896104,0,1338,3420
data_60,tesseract,raw,ok,academic,easy,https://arxiv.org/pdf/2306.03978,,0.04263565891472868,0.09351145038167939,0.04263565891472868,0.9573643410852714,0.9064885496183206,311,300,11,0.9646302250803859,0,44,165
data_60,tesseract,corrected,ok,academic,easy,https://arxiv.org/pdf/2306.03978,,0.04263565891472868,0.09351145038167939,0.04263565891472868,0.9573643410852714,0.9064885496183206,311,300,11,0.9646302250803859,0,44,165
data_60,easyocr,raw,ok,academic,easy,https://arxiv.org/pdf/2306.03978,,0.7405684754521964,0.933206106870229,0.7405684754521964,0.2594315245478036,0.06679389312977102,311,160,151,0.5144694533762058,3,850,2866
data_60,easyocr,corrected,ok,academic,easy,https://arxiv.org/pdf/2306.03978,,0.7405684754521964,0.933206106870229,0.7405684754521964,0.2594315245478036,0.06679389312977102,311,163,148,0.5241157556270096,0,847,2866
data_61,tesseract,raw,ok,academic,intermediate,https://arxiv.org/pdf/2306.03978,,0.13887829072872948,0.2395543175487465,0.12976827094474153,0.8611217092712705,0.7604456824512535,220,201,19,0.9136363636363637,0,120,364
data_61,tesseract,corrected,ok,academic,intermediate,https://arxiv.org/pdf/2306.03978,,0.13887829072872948,0.2395543175487465,0.12976827094474153,0.8611217092712705,0.7604456824512535,220,201,19,0.9136363636363637,0,120,364
data_61,easyocr,raw,ok,academic,intermediate,https://arxiv.org/pdf/2306.03978,,0.7260587561999237,0.8969359331476323,0.6684229012996137,0.27394124380007634,0.10306406685236769,220,108,112,0.4909090909090909,6,629,1903
data_61,easyocr,corrected,ok,academic,intermediate,https://arxiv.org/pdf/2306.03978,,0.7252956886684472,0.883008356545961,0.6677204074464348,0.2747043113315528,0.11699164345403901,220,113,107,0.5136363636363637,3,629,1901
data_62,tesseract,raw,ok,academic,hard,https://arxiv.org/pdf/2412.02760,,0.3515828677839851,0.4825,0.31967490687436506,0.6484171322160148,0.5175000000000001,228,178,50,0.7807017543859649,2,353,944
data_62,tesseract,corrected,ok,academic,hard,https://arxiv.org/pdf/2412.02760,,0.3515828677839851,0.4825,0.31967490687436506,0.6484171322160148,0.5175000000000001,228,178,50,0.7807017543859649,2,353,944
data_62,easyocr,raw,ok,academic,hard,https://arxiv.org/pdf/2412.02760,,0.4297951582867784,0.5175,0.3894701316233547,0.5702048417132216,0.48250000000000004,228,185,43,0.8114035087719298,5,345,1154
data_62,easyocr,corrected,ok,academic,hard,https://arxiv.org/pdf/2412.02760,,0.42905027932960893,0.515,0.3887951400607492,0.5709497206703911,0.485,228,187,41,0.8201754385964912,3,343,1152
data_63,tesseract,raw,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/4008613,,0.101878612716763,0.12753623188405797,0.09267170555372987,0.898121387283237,0.8724637681159421,294,294,0,1.0,0,65,282
data_63,tesseract,corrected,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/4008613,,0.101878612716763,0.12753623188405797,0.09267170555372987,0.898121387283237,0.8724637681159421,294,294,0,1.0,0,65,282
data_63,easyocr,raw,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/4008613,,0.09609826589595376,0.13623188405797101,0.08837209302325581,0.9039017341040463,0.863768115942029,294,284,10,0.9659863945578231,8,67,266
data_63,easyocr,corrected,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/4008613,,0.09429190751445087,0.12173913043478261,0.0867109634551495,0.9057080924855492,0.8782608695652174,294,288,6,0.9795918367346939,4,63,261
data_64,tesseract,raw,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/4008613,,0.000572573718866304,0.0022222222222222222,0.000572573718866304,0.9994274262811337,0.9977777777777778,340,340,0,1.0,0,0,2
data_64,tesseract,corrected,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/4008613,,0.000572573718866304,0.0022222222222222222,0.000572573718866304,0.9994274262811337,0.9977777777777778,340,340,0,1.0,0,0,2
data_64,easyocr,raw,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/4008613,,0.006584597766962496,0.008888888888888889,0.006584597766962496,0.9934154022330375,0.9911111111111112,340,338,2,0.9941176470588236,2,2,23
data_64,easyocr,corrected,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/4008613,,0.006298310907529345,0.006666666666666667,0.006298310907529345,0.9937016890924707,0.9933333333333333,340,339,1,0.9970588235294118,1,1,22
data_65,tesseract,raw,ok,academic,hard,https://dergipark.org.tr/tr/download/article-file/2644957,,0.2780777537796976,0.4153846153846154,0.23451730418943534,0.7219222462203023,0.5846153846153845,188,181,7,0.9627659574468085,0,79,515
data_65,tesseract,corrected,ok,academic,hard,https://dergipark.org.tr/tr/download/article-file/2644957,,0.2780777537796976,0.4153846153846154,0.23451730418943534,0.7219222462203023,0.5846153846153845,188,181,7,0.9627659574468085,0,79,515
data_65,easyocr,raw,ok,academic,hard,https://dergipark.org.tr/tr/download/article-file/2644957,,0.45464362850971923,0.6307692307692307,0.39474917955930616,0.5453563714902807,0.36923076923076925,188,125,63,0.6648936170212766,3,328,842
data_65,easyocr,corrected,ok,academic,hard,https://dergipark.org.tr/tr/download/article-file/2644957,,0.4541036717062635,0.6269230769230769,0.39428035630567276,0.5458963282937366,0.3730769230769231,188,126,62,0.6702127659574468,2,327,841
data_66,tesseract,raw,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/2644957,,0.05247225025227043,0.08204334365325078,0.050950421320791695,0.9475277497477296,0.9179566563467492,483,477,6,0.9875776397515528,0,55,260
data_66,tesseract,corrected,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/2644957,,0.05247225025227043,0.08204334365325078,0.050950421320791695,0.9475277497477296,0.9179566563467492,483,477,6,0.9875776397515528,0,55,260
data_66,easyocr,raw,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/2644957,,0.11442986881937436,0.1609907120743034,0.11265646731571627,0.8855701311806257,0.8390092879256966,483,452,31,0.9358178053830227,10,143,567
data_66,easyocr,corrected,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/2644957,,0.11321897073662966,0.15325077399380804,0.11146433538644944,0.8867810292633703,0.846749226006192,483,458,25,0.94824016563147,4,137,561
data_67,tesseract,raw,ok,academic,hard,https://dergipark.org.tr/tr/download/article-file/304828,,0.5298507462686567,1.0397350993377483,0.3504009870450339,0.4701492537313433,0.0,100,100,0,1.0,0,66,568
data_67,tesseract,corrected,ok,academic,hard,https://dergipark.org.tr/tr/download/article-file/304828,,0.5298507462686567,1.0397350993377483,0.3504009870450339,0.4701492537313433,0.0,100,100,0,1.0,0,66,568
data_67,easyocr,raw,ok,academic,hard,https://dergipark.org.tr/tr/download/article-file/304828,,0.9729477611940298,1.6158940397350994,0.6053395240858966,0.027052238805970186,0.0,100,56,44,0.56,3,250,1043
data_67,easyocr,corrected,ok,academic,hard,https://dergipark.org.tr/tr/download/article-file/304828,,0.9710820895522388,1.609271523178808,0.604178757980267,0.028917910447761153,0.0,100,58,42,0.58,1,248,1041
data_68,tesseract,raw,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/304828,,0.037794060933281914,0.05373134328358209,0.03705103969754253,0.9622059390667181,0.9462686567164179,192,188,4,0.9791666666666666,3,23,98
data_68,tesseract,corrected,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/304828,,0.03856536829926726,0.06567164179104477,0.03780718336483932,0.9614346317007327,0.9343283582089552,192,186,6,0.96875,5,25,100
data_68,easyocr,raw,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/304828,,0.4658696490551485,0.5880597014925373,0.45931558935361216,0.5341303509448515,0.4119402985074627,192,95,97,0.4947916666666667,13,505,1208
data_68,easyocr,corrected,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/304828,,0.4658696490551485,0.5850746268656717,0.45931558935361216,0.5341303509448515,0.4149253731343283,192,96,96,0.5,13,503,1208
data_69,tesseract,raw,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/1401434,,0.2328319162851537,0.26285714285714284,0.18895966029723993,0.7671680837148462,0.7371428571428571,162,162,0,1.0,0,88,356
data_69,tesseract,corrected,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/1401434,,0.2328319162851537,0.26285714285714284,0.18895966029723993,0.7671680837148462,0.7371428571428571,162,162,0,1.0,0,88,356
data_69,easyocr,raw,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/1401434,,0.24787442773054283,0.41714285714285715,0.20159574468085106,0.7521255722694572,0.5828571428571429,162,144,18,0.8888888888888888,18,108,379
data_69,easyocr,corrected,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/1401434,,0.2446043165467626,0.38857142857142857,0.19893617021276597,0.7553956834532374,0.6114285714285714,162,148,14,0.9135802469135802,14,104,374
data_70,tesseract,raw,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/1401434,,0.06033661479834868,0.09389671361502347,0.06003159557661927,0.9396633852016513,0.9061032863849765,307,303,4,0.9869706840390879,0,30,190
data_70,tesseract,corrected,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/1401434,,0.06033661479834868,0.09389671361502347,0.06003159557661927,0.9396633852016513,0.9061032863849765,307,303,4,0.9869706840390879,0,30,190
data_70,easyocr,raw,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/1401434,,0.06859320419180692,0.16666666666666666,0.06833280607402721,0.9314067958081931,0.8333333333333334,307,285,22,0.9283387622149837,15,41,216
data_70,easyocr,corrected,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/1401434,,0.06541759288663068,0.14788732394366197,0.06516925023726669,0.9345824071133693,0.852112676056338,307,295,12,0.9609120521172638,6,34,206
data_71,tesseract,raw,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/610451,,0.002224694104560623,0.017057569296375266,0.002224694104560623,0.9977753058954394,0.9829424307036247,321,321,0,1.0,0,8,8
data_71,tesseract,corrected,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/610451,,0.002224694104560623,0.017057569296375266,0.002224694104560623,0.9977753058954394,0.9829424307036247,321,321,0,1.0,0,8,8
data_71,easyocr,raw,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/610451,,0.009733036707452725,0.03837953091684435,0.009733036707452725,0.9902669632925473,0.9616204690831557,321,316,5,0.9844236760124611,4,13,35
data_71,easyocr,corrected,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/610451,,0.009454949944382647,0.03624733475479744,0.009454949944382647,0.9905450500556173,0.9637526652452025,321,317,4,0.9875389408099688,3,12,34
data_72,tesseract,raw,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/610451,,0.011710581346716854,0.05714285714285714,0.011656952539550375,0.9882894186532831,0.9428571428571428,285,285,0,1.0,0,2,28
data_72,tesseract,corrected,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/610451,,0.013801756587202008,0.08888888888888889,0.013738551207327226,0.986198243412798,0.9111111111111111,285,280,5,0.9824561403508771,5,7,33
data_72,easyocr,raw,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/610451,,0.14219991635299037,0.20634920634920634,0.14219991635299037,0.8578000836470097,0.7936507936507937,285,239,46,0.8385964912280702,9,148,340
data_72,easyocr,corrected,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/610451,,0.14178168130489335,0.21587301587301588,0.14178168130489335,0.8582183186951067,0.7841269841269841,285,240,45,0.8421052631578947,9,145,339
data_73,tesseract,raw,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/3380255,,0.14324767632586113,0.25523012552301255,0.125298900047824,0.8567523236741389,0.7447698744769875,166,166,0,1.0,0,54,262
data_73,tesseract,corrected,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/3380255,,0.1443411700382723,0.26778242677824265,0.12625538020086083,0.8556588299617277,0.7322175732217573,166,164,2,0.9879518072289156,2,56,264
data_73,easyocr,raw,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/3380255,,0.13996719518862766,0.2301255230125523,0.12379110251450677,0.8600328048113723,0.7698744769874477,166,161,5,0.9698795180722891,5,52,256
data_73,easyocr,corrected,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/3380255,,0.1394204483324221,0.2301255230125523,0.12330754352030948,0.8605795516675779,0.7698744769874477,166,162,4,0.9759036144578314,4,51,255
data_74,tesseract,raw,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/3380255,,0.003566121842496285,0.017676767676767676,0.0035597745476119848,0.9964338781575037,0.9823232323232324,299,299,0,1.0,0,5,12
data_74,tesseract,corrected,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/3380255,,0.003566121842496285,0.017676767676767676,0.0035597745476119848,0.9964338781575037,0.9823232323232324,299,299,0,1.0,0,5,12
data_74,easyocr,raw,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/3380255,,0.01188707280832095,0.050505050505050504,0.01188001188001188,0.9881129271916791,0.9494949494949495,299,286,13,0.9565217391304348,12,14,40
data_74,easyocr,corrected,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/3380255,,0.009212481426448737,0.030303030303030304,0.009207009207009207,0.9907875185735513,0.9696969696969697,299,295,4,0.9866220735785953,3,5,31
data_75,tesseract,raw,ok,academic,hard,https://dergipark.org.tr/tr/download/article-file/773628,,0.03523194362889019,0.0655226209048362,0.035169988276670575,0.9647680563711099,0.9344773790951638,484,478,6,0.987603305785124,0,68,180
data_75,tesseract,corrected,ok,academic,hard,https://dergipark.org.tr/tr/download/article-file/773628,,0.03523194362889019,0.06396255850234009,0.035169988276670575,0.9647680563711099,0.9360374414976599,484,478,6,0.987603305785124,0,68,180
data_75,easyocr,raw,ok,academic,hard,https://dergipark.org.tr/tr/download/article-file/773628,,0.07614014484243492,0.11544461778471139,0.07614014484243492,0.9238598551575651,0.8845553822152886,484,457,27,0.9442148760330579,12,125,389
data_75,easyocr,corrected,ok,academic,hard,https://dergipark.org.tr/tr/download/article-file/773628,,0.0743785476609904,0.0998439937597504,0.0743785476609904,0.9256214523390096,0.9001560062402496,484,466,18,0.9628099173553719,3,116,380
data_76,tesseract,raw,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/773628,,0.003696584356055005,0.008225616921269096,0.003695491500369549,0.996303415643945,0.9917743830787309,706,706,0,1.0,0,2,25
data_76,tesseract,corrected,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/773628,,0.0038444477302972055,0.010575793184488837,0.003843311160384331,0.9961555522697028,0.9894242068155111,706,706,0,1.0,0,3,26
data_76,easyocr,raw,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/773628,,0.010941889693922815,0.03055229142185664,0.010941889693922815,0.9890581103060772,0.9694477085781433,706,682,24,0.9660056657223796,23,24,74
data_76,easyocr,corrected,ok,academic,easy,https://dergipark.org.tr/tr/download/article-file/773628,,0.009315392577258613,0.01880141010575793,0.009315392577258613,0.9906846074227413,0.981198589894242,706,694,12,0.9830028328611898,11,13,63
data_77,tesseract,raw,ok,academic,intermediate,https://dergipark.org.tr/tr/download/article-file/1887359,,0.013357307988697662,0.03353057199211045,0.013316261203585146,0.9866426920113024,0.9664694280078896,358,358,0,1.0,0,8,52
